SID_MARCHE;ID_MARCHE;DS_MARCHE;SID_CATEGORIE;ID_CATEGORIE;DS_CATEGORIE;SID_FAMILLE;ID_FAMILLE;DS_FAMILLE
174;125;"CREMERIE";1940;846;"DESSERTS FRUITIERS";10014;1297;"DESSERT FRUITIER BIO"
223;49;"LIBRAIRIE";1692;488;"VIE PRATIQUE LOISIRS";7987;9927;"CUISINE ET VINS"
229;59;"SNACKING LS";1908;234;"SNACK CHAUD";12769;7054;"BURGER ET SANDWICH CHAUD"
191;155;"SPECTACLES ET CADEAUX";2082;295;"BILLETTERIE SPECTACLES";13843;8187;"CIRQUES"
217;14;"SNACKING STAND";1922;55;"SANDWICH STAND";9248;9654;"WRAP"
242;86;"DECO DE LA MAISON";1512;416;"DECO DE LA SALLE DE BAIN";12436;6649;"PORTE SAVON"
136;31;"FEMME MODE";1440;352;"MANTEAU ET BLOUSON";6688;3029;"BLOUSON- COUPE VENT"
244;89;"EPICERIE SUCREE GOURMANDE";1890;138;"CONFISERIE A BASE DE SUCRE";8903;528;"BONBONS GELIFIES"
198;30;"CUISINE PEM";1573;682;"CUISSON CONVIVIALE";10814;2270;"FONTAINE CHOCOLAT"
247;108;"VOYAGES AUCHAN";2552;188;"SERVICES";11987;6199;"VISA INDIVIDUEL"
171;97;"TRAITEUR LS";1912;434;"PANE DE VOLAILLE";12773;7058;"BATONNETS ET NUGGETS"
177;129;"BOULANGERIE ATELIER";1956;912;"PAIN FRAIS";11468;4251;"PAINS BLANCS TRANCHES"
219;20;"VINS";2096;934;"MAGNUM/FILLETTE";9891;1594;"MAGNUMS/FILLETTES ROUGES"
155;106;"CUISINE";1749;410;"USTENSILES DE CUISINE";12492;6706;"HACHOIRS"
175;126;"FROMAGE LS";2615;380;"FROMAGE AIDE CULINAIRE APERO";12854;7139;"AUTRES FROMAGES INGREDIENTS"
178;177;"CHARCUTERIE LS";1964;929;"CHARCUTERIE APERITIF";12935;7223;"MINI SAUCISSONS SECS"
179;178;"CHARCUTERIE STAND";1971;938;"FE JAMBON CUIT";9438;106;"FE JAMBON NATURE TORCHON"
138;36;"CHAUSSURE";1484;203;"CHAUSSURE GARCON";6858;3900;"BOOTS / BOTTE GARCON"
240;80;"BRICOLAGE TRAVAUX";1658;722;"QUINCAILLERIE SECURITE";12680;6964;"AUTRES PRODUITS DE SECURITE"
184;900;"SELF-DISCOUNT";2541;172;"SD VRAC";13473;7799;"SD VRAC EPICERIE SUCREE"
173;99;"TRAITEUR STAND";2719;829;"FE PIZZA ET TARTE SALEE";13608;7934;"FE TARTERIE SALEE A PARTAGER"
141;75;"IMAGE";2273;766;"TV ECRAN PLAT";10868;2437;"43-47 POUCES OLED"
135;27;"ENFANT MODE";1431;382;"ACCESSOIRES FILLE";6670;6132;"BONNET/CHAPEAU/CASQUETTE FILLE"
180;181;"BOUCHERIE ATELIER";1972;159;"MATIERES PREMIERES BOUCHERIE";9487;9712;"*MP BOEUF STANDARD"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10451;1529;"LEGGING LONG"
133;12;"HOMME MODE";2201;14;"GRANDE TAILLE";10553;679;"TEE SHIRT POLO GRANDE TAILLE"
234;67;"ENTRETIEN DU LINGE";1809;666;"LESSIVE";13451;7777;"LESSIVES TABLETTES"
205;11;"PHOTO-VIDEO";1504;135;"PERIPHERIQUES DE PRISE DE VUE";6947;2174;"FLASH"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";8407;4909;"CAHIERS MUSIQUE"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10351;25;"INCONNUS KS - ENFANT DESSOUS  "
246;96;"HYGIENE";2516;52;"SAVON";11849;6057;"SAVON SOLIDE"
214;3;"ENFANT DESSOUS";1430;379;"NUIT PETIT GARCON";6667;8308;"ROBE DE CHAMBRE PETIT GARCON"
143;93;"COMMUNICATION";2285;665;"TELEPHONIE MOBILE NU";11208;3726;"SMARTPHONE ANDROID"
238;72;"BRICOLAGE DU QUOTIDIEN";1651;723;"PILES ET CHARGEURS";7708;5601;"PILE LR06"
144;104;"GROS ELECTRO";1561;688;"REFRIGERATEUR";7237;8608;"REFRIGERATEUR BAR"
215;8;"BEBE EQUIPEMENT";1474;876;"PROMENADE BEBE";6810;1721;"ACCESSOIRES POUSSETTE"
172;98;"VOLAILLE";2406;559;"COEUR DE REPAS A RECHAUFFER";11351;3925;"AUTRE COEUR DE REPAS"
233;66;"JARDIN VEGETAL";2533;144;"FLEURIR TERRASSE BALCON JARDIN";7604;5820;"PLANTES ANNUELLES"
197;176;"JEUX VIDEO";1724;900;"LOGICIELS";12650;6929;"JEUX OCCASION"
148;53;"AUTO MOTO";1669;781;"EQUIPEMENT EXTERIEUR";7827;4352;"REMORQUES"
169;219;"PARAPHARMACIE";1899;323;"PREMIERS SOINS";13419;7745;"PREMIERS SOINS AUTRE TX PLEIN"
151;92;"OPTIQUE";1677;322;"MONTURE";7872;5707;"MONTURE ENFANT"
164;91;"BOISSONS SANS ALCOOL";1838;131;"COLAS";13011;7300;"COLAS LOW CALORIES LOW SUCRES"
176;128;"PATISSERIE";1952;906;"GOUTER";11462;4245;"POMME D'AMOUR"
181;184;"POISSONNERIE LS";2479;897;"APERO RECEPTION";9547;9718;"BLINIS"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1873;645;"BOISSONS CHAUDES";10010;1456;"CAFE DOSETTE"
199;33;"BEAUTE PEM";2236;529;"HYGIENE DENTAIRE";7320;6828;"BROSSE A DENT ELECTRIQUE"
146;218;"MULTIMEDIA";1602;150;"ORDINATEUR PORTABLE";10122;1900;"PORTABLE HYBRIDE <=12,9 P"
232;65;"JARDIN GROS EQUIPEMENT";1633;521;"AMENAGEMENT EXTERIEUR";7539;5219;"POELES & BRAZZEROS"
166;115;"ALCOOLS ET BIERES";2624;441;"DIGESTIFS";8844;813;"EAUX DE VIE"
237;71;"BEBE PETITE PUERICULTURE";2717;810;"EQUIPEMENT BAIN BEBE";12049;6261;"SIEGE DE BAIN"
160;63;"ENTRETIEN DE LA MAISON";1811;225;"DESODORISANTS";13462;7788;"DESODORISANTS ELECTRIQUES"
142;79;"MEUBLE";2587;282;"SERVICES AU CLIENT";12270;6483;"AUTRES SERVICES AU CLIENT"
202;43;"IMAGE SON NOMADE ACCESSOIRES";2280;769;"ACCESSOIRES TV";11180;3698;"AUTRES ACCESSOIRES"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2573;238;"EVEIL BEBE";12122;6335;"ARCHE MOBILE - TAPIS D'EVEIL"
170;90;"FROMAGE STAND";2560;209;"FE AIDE CULINAIRE ET APERO";13566;7892;"FE FROMAGE DES POUR SALADE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1800;629;"CONSERVES DE POISSON";8652;583;"CRUSTACES"
158;61;"EPICERIE SALEE FAIT MAISON";1792;130;"AIDES CULINAIRES";13088;7383;"JUS DE CITRON"
183;188;"FRUITS ET LEGUMES FRAIS";2654;556;"LEGUMES SECS";13495;7821;"LEGUMES SECS"
196;32;"FEMME DESSOUS";1455;392;"SOUTIEN GORGE SEUL";12180;6393;"ACCESSOIRE LINGERIE"
157;113;"BIJOUTERIE";1774;82;"BIJOUX FEMME";8540;4709;"BO METAL NON PRECIEUX FEMME"
174;125;"CREMERIE";1940;846;"DESSERTS FRUITIERS";12826;7111;"COMPOTE SANS SUCRE AJOUTE"
223;49;"LIBRAIRIE";1692;488;"VIE PRATIQUE LOISIRS";7980;4203;"LOISIRS CREATIFS DECO BRICO"
229;59;"SNACKING LS";1908;234;"SNACK CHAUD";12772;7057;"SNACK CHAUD BIO"
191;155;"SPECTACLES ET CADEAUX";2082;295;"BILLETTERIE SPECTACLES";13845;8189;"BILLETS DEMAT SPECTACLES"
217;14;"SNACKING STAND";2514;46;"SNACKING CHAUD STAND";11847;6055;"PLAT FOURCHETTE OU BOX STAND"
242;86;"DECO DE LA MAISON";1512;416;"DECO DE LA SALLE DE BAIN";12439;6652;"DISTRIBUTEUR COTON/MOUCHOIR"
136;31;"FEMME MODE";1440;352;"MANTEAU ET BLOUSON";6683;3028;"VESTE"
244;89;"EPICERIE SUCREE GOURMANDE";1890;138;"CONFISERIE A BASE DE SUCRE";13215;7520;"BONBON AVEC JOUET"
198;30;"CUISINE PEM";1573;682;"CUISSON CONVIVIALE";10808;2237;"HOT DOG"
247;108;"VOYAGES AUCHAN";2553;189;"BOUGER";12000;6212;"LOCATION DE VOITURE"
171;97;"TRAITEUR LS";2605;350;"AIDE CULINAIRE TRAITEUR LS";12747;7032;"AUTRE PATE"
177;129;"BOULANGERIE ATELIER";1956;912;"PAIN FRAIS";9394;164;"PETITS PAINS INDIVIDUELS"
219;20;"VINS";2096;934;"MAGNUM/FILLETTE";9892;1595;"MAGNUMS/FILLETTES BLANCS"
155;106;"CUISINE";1749;410;"USTENSILES DE CUISINE";7352;2374;"USTENSILES CUISSON"
175;126;"FROMAGE LS";2615;380;"FROMAGE AIDE CULINAIRE APERO";10281;1953;"FROMAGE APERO RECEPTION"
178;177;"CHARCUTERIE LS";1964;929;"CHARCUTERIE APERITIF";12937;7225;"CHIFFONADE"
179;178;"CHARCUTERIE STAND";1971;938;"FE JAMBON CUIT";13768;8112;"FE JAMBON NATURE A L'OS"
138;36;"CHAUSSURE";1484;203;"CHAUSSURE GARCON";10718;1890;"CHAUSSURE CASUAL GARCON"
240;80;"BRICOLAGE TRAVAUX";1658;722;"QUINCAILLERIE SECURITE";7684;5983;"UNIVERS PORTES ET FENETRES"
184;900;"SELF-DISCOUNT";2048;920;"SD DROGUERIE";9745;9254;"SD DROGUERIE"
173;99;"TRAITEUR STAND";2719;829;"FE PIZZA ET TARTE SALEE";13609;7935;"FE TARTERIE SALEE INDIVIDUELLE"
141;75;"IMAGE";2273;766;"TV ECRAN PLAT";11178;3696;"> 75 POUCES PLASMA"
135;27;"ENFANT MODE";1420;372;"HAUT GRAND GARCON";10594;883;"TSHIRT MANCHE COURTE GRAND GAR"
180;181;"BOUCHERIE ATELIER";1974;610;"ABATS";11504;4287;"ABATS BIO"
137;34;"BEBE LAYETTE";1469;875;"CONFECTION BEBE FILLE";10508;1622;"OVERCOAT SANS MANCHES"
133;12;"HOMME MODE";2201;14;"GRANDE TAILLE";10555;724;"JEAN GRANDE TAILLE"
234;67;"ENTRETIEN DU LINGE";1809;666;"LESSIVE";8693;993;"LESSIVES TEXTILE NOIR"
205;11;"PHOTO-VIDEO";1504;135;"PERIPHERIQUES DE PRISE DE VUE";6936;5130;"OBJECTIF REFLEX"
156;107;"ECOLIER BUREAU";1762;498;"CLASSEMENT ET ORGANISATION";8439;4929;"CHEMISES CARTON"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10383;184;"INCONNUS KS - BISCUITERIE     "
246;96;"HYGIENE";2516;52;"SAVON";11851;6059;"SAVON LIQUIDE POMPE"
214;3;"ENFANT DESSOUS";1430;379;"NUIT PETIT GARCON";6666;3421;"PYJAMA PETIT GARCON"
143;93;"COMMUNICATION";2285;665;"TELEPHONIE MOBILE NU";11210;3728;"WINDOWS PHONE"
238;72;"BRICOLAGE DU QUOTIDIEN";1646;414;"DROGUERIE";12660;6941;"ADHESIFS DE REPARATION"
144;104;"GROS ELECTRO";1561;688;"REFRIGERATEUR";7232;4883;"REFRIGERATEUR CONGELATEUR HAUT"
215;8;"BEBE EQUIPEMENT";1474;876;"PROMENADE BEBE";6808;1719;"POUSSETTES CANNE"
172;98;"VOLAILLE";2406;559;"COEUR DE REPAS A RECHAUFFER";11355;3930;"HACHES DE VOLAILLE"
197;176;"JEUX VIDEO";2153;44;"ACCESSOIRES DE JEUX VIDEO";12643;6920;"PERIPHERIQUES SONS"
148;53;"AUTO MOTO";1669;781;"EQUIPEMENT EXTERIEUR";7824;4331;"COFFRES DE TOIT"
169;219;"PARAPHARMACIE";1899;323;"PREMIERS SOINS";13406;7732;"HOME TESTS"
151;92;"OPTIQUE";1677;322;"MONTURE";7869;5483;"MONTURE FEMME"
164;91;"BOISSONS SANS ALCOOL";1838;131;"COLAS";8773;832;"COLAS STANDARDS"
176;128;"PATISSERIE";1952;906;"GOUTER";11461;4244;"CREPES"
220;35;"ACTIVITES MANUELLES";2548;183;"AUTRES ACTIVITES MANUELLES";8388;1062;"PERLES"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1873;645;"BOISSONS CHAUDES";8962;692;"FILTRES ET ACCESSOIRES BOISSON"
199;33;"BEAUTE PEM";2236;529;"HYGIENE DENTAIRE";10764;2095;"JET DENTAIRE"
146;218;"MULTIMEDIA";1603;151;"ECRAN";11277;3795;"ECRAN 21,1-24 POUCES"
232;65;"JARDIN GROS EQUIPEMENT";1634;522;"MOTOCULTURE";7562;5220;"ACCESS MOTOCULTURE"
166;115;"ALCOOLS ET BIERES";2145;62;"CIDRES";13043;7336;"CIDRES POIRES"
237;71;"BEBE PETITE PUERICULTURE";2563;216;"CHANGE";6830;1707;"POUBELLE COUCHE"
160;63;"ENTRETIEN DE LA MAISON";1811;225;"DESODORISANTS";13457;7783;"DESODORISANTS MECHES"
142;79;"MEUBLE";2587;282;"SERVICES AU CLIENT";12271;6484;"ENTRETIEN"
202;43;"IMAGE SON NOMADE ACCESSOIRES";2280;769;"ACCESSOIRES TV";10901;2451;"LUNETTES 3D"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2565;219;"EQUIPEMENT HYGIENE BEBE";10461;1538;"BROSSE A DENTS"
170;90;"FROMAGE STAND";2560;209;"FE AIDE CULINAIRE ET APERO";13565;7891;"FE FROMAGE TRANCHE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1800;629;"CONSERVES DE POISSON";13136;7432;"CONSERVES POISSON - BIO"
158;61;"EPICERIE SALEE FAIT MAISON";1792;130;"AIDES CULINAIRES";8583;9729;"FECULES ET TEXTURANTS"
183;188;"FRUITS ET LEGUMES FRAIS";2497;291;"CONDIMENT";11746;4848;"CORNICHON"
196;32;"FEMME DESSOUS";1455;392;"SOUTIEN GORGE SEUL";6732;1581;"SPORT"
157;113;"BIJOUTERIE";1774;82;"BIJOUX FEMME";8488;1084;"BAGUE OR ET P. FINES FEMME"
174;125;"CREMERIE";1940;846;"DESSERTS FRUITIERS";9326;81;"COMPOTEE"
223;49;"LIBRAIRIE";1692;488;"VIE PRATIQUE LOISIRS";7984;5035;"VIE AU QUOTIDIEN ET VIE PROF."
229;59;"SNACKING LS";1908;234;"SNACK CHAUD";12770;7055;"SOUPE"
191;155;"SPECTACLES ET CADEAUX";2082;295;"BILLETTERIE SPECTACLES";9851;8804;"CONCERTS"
217;14;"SNACKING STAND";1922;55;"SANDWICH STAND";9271;4989;"CLUB"
242;86;"DECO DE LA MAISON";1645;499;"DECO DES MURS";7659;4992;"CADRE MONO VUE"
136;31;"FEMME MODE";1440;352;"MANTEAU ET BLOUSON";6687;3049;"MANTEAU / CABAN / PARKA"
244;89;"EPICERIE SUCREE GOURMANDE";1887;639;"PATISSERIE";9048;1152;"PAIN EPICE"
198;30;"CUISINE PEM";1573;682;"CUISSON CONVIVIALE";10809;2240;"APPAREIL A PAELLA"
247;108;"VOYAGES AUCHAN";2553;189;"BOUGER";12008;6220;"TREKKING"
171;97;"TRAITEUR LS";1906;139;"PLAT CUISINE TRAITEUR LS";12755;7040;"PLAT INDIVIDUEL - POISSON"
177;129;"BOULANGERIE ATELIER";1956;912;"PAIN FRAIS";9392;321;"PAINS DU MONDE"
219;20;"VINS";1858;249;"IGP";10182;1763;"IGP ROSES"
155;106;"CUISINE";1749;410;"USTENSILES DE CUISINE";12501;6718;"SIPHONS CARTOUCHES"
175;126;"FROMAGE LS";2615;380;"FROMAGE AIDE CULINAIRE APERO";12858;7143;"FROMAGE TRANCHE"
178;177;"CHARCUTERIE LS";1964;929;"CHARCUTERIE APERITIF";9421;416;"AUTRES CHARCUTERIE APERITIF"
179;178;"CHARCUTERIE STAND";1971;938;"FE JAMBON CUIT";9432;9645;"FE JAMBON NATURE SUPERIEUR"
138;36;"CHAUSSURE";1483;200;"CHAUSSURE FILLE";6878;3991;"BOTTE DE PLUIE FILLE"
240;80;"BRICOLAGE TRAVAUX";1658;722;"QUINCAILLERIE SECURITE";7786;5847;"EQUERRES, CREMAILLERES"
184;900;"SELF-DISCOUNT";2566;220;"SD BSA";9728;9237;"SD JUS DE FRUITS"
173;99;"TRAITEUR STAND";2719;829;"FE PIZZA ET TARTE SALEE";9276;5014;"FE PIZZA INDIVIDUELLE"
141;75;"IMAGE";2273;766;"TV ECRAN PLAT";10867;2438;"48-59 POUCES OLED"
135;27;"ENFANT MODE";1420;372;"HAUT GRAND GARCON";12154;6367;"SOUS PULL GRAND GARCON"
180;181;"BOUCHERIE ATELIER";1975;841;"GIBIER";11544;4428;"AUTRE GIBIER"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10438;1508;"BODY M.C OU SANS MANCHES"
133;12;"HOMME MODE";2201;14;"GRANDE TAILLE";10552;673;"PULL GILET SWEAT GRANDE TAILLE"
234;67;"ENTRETIEN DU LINGE";1837;678;"MERCERIE";13352;7678;"COUTURE FACILE"
205;11;"PHOTO-VIDEO";2142;89;"EDITION PHOTO";11287;3824;"IMPRIMANTES & SCANNER PHOTO"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";8403;4905;"COPIES DOUBLES 21 X 29,7"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10356;31;"INCONNUS KS - GROS ELECTROMENA"
246;96;"HYGIENE";2672;587;"RASAGE ET EPILATION FEMME";8741;1158;"GEL A RASER FEMME"
214;3;"ENFANT DESSOUS";2203;167;"NUIT GRANDE FILLE";10576;1402;"CHEMISE DE NUIT GRANDE FILLE"
143;93;"COMMUNICATION";2285;665;"TELEPHONIE MOBILE NU";7169;1816;"NON SMARTPHONE VA"
238;72;"BRICOLAGE DU QUOTIDIEN";1630;426;"COMBUSTIBLES& ACCESS CHAUFFAGE";7664;4190;"COMBUSTIBLE ET ACCESSOIRES"
144;104;"GROS ELECTRO";1561;688;"REFRIGERATEUR";7233;4910;"REFRIGERATEUR ENCASTRABLE"
215;8;"BEBE EQUIPEMENT";1462;446;"CODIF EXCEPTIONNELLE";6762;1049;"CODIFICATION EXCEPTIONNELLE"
172;98;"VOLAILLE";1919;917;"AUTRES VOLAILLES";11393;3974;"DECOUPE PETITE VOLAILLE"
197;176;"JEUX VIDEO";2154;112;"SERVICES HYPERGAMES";10222;1797;"REPRISE DE LOGICIELS CONSOLES"
148;53;"AUTO MOTO";1669;781;"EQUIPEMENT EXTERIEUR";7825;4332;"PORTE VELOS"
169;219;"PARAPHARMACIE";1899;323;"PREMIERS SOINS";13418;7744;"MATERIEL MEDICAL"
151;92;"OPTIQUE";1680;500;"VERRE PROGRESSIF";7902;5808;"VERRE PROGRESSIF TEINTE"
164;91;"BOISSONS SANS ALCOOL";2106;716;"PRODUITS DU MONDE";9973;1272;"BSA ITALIE"
176;128;"PATISSERIE";1952;906;"GOUTER";11460;4243;"GAUFRES"
220;35;"ACTIVITES MANUELLES";2550;185;"PAPIERS";8389;1063;"PAPIER IMPRIME"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1873;645;"BOISSONS CHAUDES";8959;572;"CAFE MOULU DECAFEINE"
199;33;"BEAUTE PEM";2230;506;"APPAREIL A COIFFER";7318;6814;"LISSEUR"
146;218;"MULTIMEDIA";1603;151;"ECRAN";11278;3796;"ECRAN > 24,1 POUCES"
232;65;"JARDIN GROS EQUIPEMENT";1643;468;"PISCINES EQUIPEMENT";12337;6550;"AUTRES BASSINS"
166;115;"ALCOOLS ET BIERES";2145;62;"CIDRES";8855;829;"CIDRES 1/2 SECS"
237;71;"BEBE PETITE PUERICULTURE";2558;206;"EQUIPEMENT TOILETTE BEBE";12045;6257;"PEIGNE - BROSSE"
160;63;"ENTRETIEN DE LA MAISON";1811;225;"DESODORISANTS";13460;7786;"AEROSOLS AUTOMATIQUES"
142;79;"MEUBLE";2587;282;"SERVICES AU CLIENT";12273;6486;"FORMATION MISE EN SERVICE"
202;43;"IMAGE SON NOMADE ACCESSOIRES";2348;106;"SERVICES AU CLIENT";11127;3641;"ENTRETIEN"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2565;219;"EQUIPEMENT HYGIENE BEBE";12109;6321;"HUMIDIFICATEUR"
170;90;"FROMAGE STAND";2560;209;"FE AIDE CULINAIRE ET APERO";13569;7895;"FE FROMAGE RAPE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1800;629;"CONSERVES DE POISSON";13135;7431;"SALADES COMPOS. PRETES A CONSO"
158;61;"EPICERIE SALEE FAIT MAISON";1792;130;"AIDES CULINAIRES";8585;9731;"AIDES CULINAIRES SPECIALITES"
183;188;"FRUITS ET LEGUMES FRAIS";2032;595;"SALADE";11793;5036;"MACHE"
196;32;"FEMME DESSOUS";1455;392;"SOUTIEN GORGE SEUL";10690;1481;"MINIMISEUR"
157;113;"BIJOUTERIE";1774;82;"BIJOUX FEMME";9912;4817;"BRACELET TOUT PLATINE FEMME"
174;125;"CREMERIE";1940;846;"DESSERTS FRUITIERS";12827;7112;"COMPOTE GOURDE"
223;49;"LIBRAIRIE";1691;486;"LITTERATURE";12533;6752;"LITTERATURE FEMININE"
229;59;"SNACKING LS";1908;234;"SNACK CHAUD";12768;7053;"TARTERIE SNACK"
191;155;"SPECTACLES ET CADEAUX";2082;295;"BILLETTERIE SPECTACLES";13841;8185;"SPECTACLES TOUT PUBLIC"
217;14;"SNACKING STAND";1922;55;"SANDWICH STAND";9228;4962;"BAGUETTE"
242;86;"DECO DE LA MAISON";1645;499;"DECO DES MURS";7662;4995;"MULTI VUES"
136;31;"FEMME MODE";2131;20;"TEE SHIRT/POLO/ SOUS PULL";10681;1477;"SOUS PULL"
244;89;"EPICERIE SUCREE GOURMANDE";1890;138;"CONFISERIE A BASE DE SUCRE";8909;535;"GOMMES"
198;30;"CUISINE PEM";1573;682;"CUISSON CONVIVIALE";10811;2245;"POP CORN"
247;108;"VOYAGES AUCHAN";2553;189;"BOUGER";12006;6218;"FORFAIT REMONTEES"
171;97;"TRAITEUR LS";2605;350;"AIDE CULINAIRE TRAITEUR LS";12749;7034;"FEUILLES DE BRICK ET FILO"
177;129;"BOULANGERIE ATELIER";2122;25;"APERO RECEPTION";9406;5267;"APERO RECEPTION A GARNIR"
219;20;"VINS";1858;249;"IGP";8861;851;"IGP ROUGES"
155;106;"CUISINE";1749;410;"USTENSILES DE CUISINE";12513;6731;"DROGUERIE CUISINE"
175;126;"FROMAGE LS";2615;380;"FROMAGE AIDE CULINAIRE APERO";10283;1955;"TYPE FETA"
178;177;"CHARCUTERIE LS";1964;929;"CHARCUTERIE APERITIF";9411;103;"SAUCISSE COCKTAIL"
179;178;"CHARCUTERIE STAND";2594;290;"VA SAUCISSE ET SAUCISSON CUITS";13743;8082;"VA AUTRE SAUCISSON CUIT"
138;36;"CHAUSSURE";1484;203;"CHAUSSURE GARCON";6855;3834;"SANDALE / MULE GARCON"
240;80;"BRICOLAGE TRAVAUX";1658;722;"QUINCAILLERIE SECURITE";7778;5828;"CORDES ET FICELLES"
184;900;"SELF-DISCOUNT";2053;963;"SD SURGELES";9783;9292;"SD SURGELE GLACES"
173;99;"TRAITEUR STAND";2683;618;"FE SALADE";13614;7940;"FE TABOULE"
141;75;"IMAGE";2273;766;"TV ECRAN PLAT";10883;2444;"60-65 POUCES LCD/LED"
135;27;"ENFANT MODE";1420;372;"HAUT GRAND GARCON";6633;2777;"SWEAT SHIRT GRAND GARCON"
180;181;"BOUCHERIE ATELIER";1972;159;"MATIERES PREMIERES BOUCHERIE";11517;4308;"*MP BOEUF IMPORT"
137;34;"BEBE LAYETTE";1469;875;"CONFECTION BEBE FILLE";10496;1600;"PULL M.C OU SANS MANCHES"
133;12;"HOMME MODE";1387;451;"CODIF EXCEPTIONNELLE";6516;1046;"CODIF EXCEPTIONNELLE"
234;67;"ENTRETIEN DU LINGE";1837;678;"MERCERIE";13351;7677;"FILS"
205;11;"PHOTO-VIDEO";2263;280;"APPAREIL PHOTO";6949;5164;"HYBRIDE BOITIER NU"
156;107;"ECOLIER BUREAU";1762;498;"CLASSEMENT ET ORGANISATION";8416;4364;"COUVRE-LIVRES"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10417;432;"ARRIVAGE DESTOCKAGE EM 19,6   "
246;96;"HYGIENE";2672;587;"RASAGE ET EPILATION FEMME";11870;6078;"DEPILATOIRE"
214;3;"ENFANT DESSOUS";2203;167;"NUIT GRANDE FILLE";10577;1401;"ROBE DE CHAMBRE GRANDE FILLE"
143;93;"COMMUNICATION";2098;699;"PACK ABONNEMENT";10942;2384;"PACK ABO INTERN MOBILE VIRGIN"
238;72;"BRICOLAGE DU QUOTIDIEN";1646;414;"DROGUERIE";7667;5829;"ISOLATION PORTES ET FENETRES"
144;104;"GROS ELECTRO";1561;688;"REFRIGERATEUR";7230;4881;"REFRIGERATEUR ARMOIRE"
172;98;"VOLAILLE";1919;917;"AUTRES VOLAILLES";9227;9675;"PIGEON"
197;176;"JEUX VIDEO";1724;900;"LOGICIELS";12652;6931;"JEUX PS 4"
148;53;"AUTO MOTO";1669;781;"EQUIPEMENT EXTERIEUR";12703;6988;"ENJOLIVEURS"
169;219;"PARAPHARMACIE";1899;323;"PREMIERS SOINS";13412;7738;"JAMBES LEGERES"
151;92;"OPTIQUE";2642;508;"ACCESSOIRE AUDIO";13268;7583;"ACCESSOIRE AUDIO TX PLEIN"
164;91;"BOISSONS SANS ALCOOL";2106;716;"PRODUITS DU MONDE";9975;1274;"BSA PORTUGAL"
176;128;"PATISSERIE";1952;906;"GOUTER";11458;4241;"BISCUITS MOELLEUX"
220;35;"ACTIVITES MANUELLES";2548;183;"AUTRES ACTIVITES MANUELLES";8393;1074;"PATE SECHAGE A CUIRE"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1873;645;"BOISSONS CHAUDES";8960;576;"CAFE SOLUBLE"
199;33;"BEAUTE PEM";2230;506;"APPAREIL A COIFFER";10749;2087;"BROSSE SOUFFLANTE"
146;218;"MULTIMEDIA";1603;151;"ECRAN";11008;2021;"ECRAN <21 POUCES"
232;65;"JARDIN GROS EQUIPEMENT";1634;522;"MOTOCULTURE";7570;5285;"TAILLE-HAIES"
166;115;"ALCOOLS ET BIERES";2145;62;"CIDRES";10167;1749;"CIDRES DOUX"
237;71;"BEBE PETITE PUERICULTURE";1473;251;"EVEIL BEBE";6771;3466;"ARCHE MOBILE - TAPIS D'EVEIL"
160;63;"ENTRETIEN DE LA MAISON";1811;225;"DESODORISANTS";13465;7791;"DESODORISANTS SPECIFIQUES"
142;79;"MEUBLE";2587;282;"SERVICES AU CLIENT";12275;6488;"INSTALLATION TX INTERM"
202;43;"IMAGE SON NOMADE ACCESSOIRES";2348;106;"SERVICES AU CLIENT";11126;3640;"AUTRES SERVICES AU CLIENT"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2565;219;"EQUIPEMENT HYGIENE BEBE";12105;6317;"POT ET REDUCTEUR WC"
170;90;"FROMAGE STAND";2560;209;"FE AIDE CULINAIRE ET APERO";13567;7893;"FE TYPE FETA"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1800;629;"CONSERVES DE POISSON";8649;575;"THON AU NATUREL"
158;61;"EPICERIE SALEE FAIT MAISON";1792;130;"AIDES CULINAIRES";8666;602;"PREPARATIONS CAKES FLANS SALES"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11757;4869;"FRUITS ROUGES BIO"
196;32;"FEMME DESSOUS";1455;392;"SOUTIEN GORGE SEUL";12179;6392;"POST OPERATOIRE"
